id,name,publisher_id,country_id,year_began,year_ended,is_surrogate,notes,url
4181,Breadpig Inc.,8904,225,NULL,NULL,0,NULL,NULL
4182,Magna Publications Inc.,8880,225,NULL,NULL,0,NULL,NULL
4183,Uitgeverij Seed,9367,20,NULL,NULL,0,Adresgegevens:Briljantstraat 861170 Brussel,NULL
4184,CentriPress b.v.,4853,159,NULL,NULL,0,Gevestigd in Bussum.,NULL
4185,Homage Comics and Gareb Shamus Enterprises Inc. DBA Wizard Entertainment,819,225,1997,1998,0,NULL,NULL
4186,Marvel Comics and Gareb Shamus Enterprises Inc. DBA Wizard Entertainment,1133,225,2002,2003,0,NULL,NULL
4187,Top Cow Productions and Gareb Shamus Enterprises Inc. DBA Wizard Entertainment,3123,225,2004,2004,0,NULL,NULL
4188,Karakter Uitgevers B.V.,9464,159,NULL,NULL,0,NULL,NULL
4189,Africalia vzw & Roularta Books,9463,20,NULL,NULL,0,NULL,NULL
4190,Uitgeverij Kluitman Alkmaar B.V.,9448,159,NULL,NULL,0,NULL,NULL
4191,Black & White Publishing,9461,75,1999,NULL,0,NULL,NULL
4192,ArtNik Uitgaven,9465,159,NULL,NULL,0,NULL,NULL
4193,BV Books and Brinke Stevens,6085,225,1995,1997,0,NULL,NULL
4194,The World Publishing Company,9466,225,NULL,NULL,0,The World Publishing Company 2231 West 110th Street Cleveland Ohio.,NULL
4195,Wydawnictwo Edipress Sp. z o.o.,9471,173,2001,2001,0,NULL,NULL
4196,Presidio Press,9469,225,1974,2002,0,NULL,NULL
4197,The Macmillan Company,685,225,1963,NULL,0,Company began in 1869 as the American arm of Macmillan in Britain; became independent in 1896.,NULL
4198,Soaring Penguin Press,9478,75,NULL,NULL,0,NULL,NULL
4199,Wildstorm,709,225,NULL,2000,0,NULL,NULL
4200,Branche Vereniging Stripspeciaalzaken,9479,159,NULL,NULL,0,Adresgegevens:Breestraat 202611 RG Delft,NULL
4201,3 Finger Prints Inc.,5013,225,1997,NULL,0,NULL,NULL
4202,2-D Graphics,3121,225,1998,NULL,0,NULL,NULL
4203,Uitgeverij Lotus,9484,20,NULL,NULL,0,Adresgegevens:Leopoldstraat 43Antwerpen,NULL
4204,Γενική Εκδοτική Αττικής ΕΠΕ,7912,86,NULL,NULL,0,Διεύθυνση: Φραγκοκλησιάς 7 151 25 ΜαρούσιΕκδότης και διευθυντής: Χρήστος Τερζόπουλος,NULL
4205,Pagina Förlags AB,9485,189,NULL,NULL,0,NULL,NULL
4206,Egmont Publishing Kids AB,1082,189,2014,NULL,0,NULL,NULL
4207,Jet City Comics,9491,225,2013,NULL,0,NULL,http://www.apub.com/
4208,Henry Stewart Incorporated,3599,225,1954,1957,0,NULL,NULL
4209,Gutsoon! Entertainment,2512,225,2002,2004,0,Years of activity uncertain; source for dates provided is Wikipedia entry for Gutsoon! Entertainment http://en.wikipedia.org/wiki/Gutsoon!_Entertainment but dates have not been independently verified.,NULL
4210,vzw Strip Turnhout,9365,20,NULL,NULL,0,Adresgegevens:Warandestraat 422300 Turnhout,NULL
4211,CentriPress,4853,159,NULL,NULL,0,Gevestigd te Bussum.,NULL
4212,Edollandia,4148,159,NULL,NULL,0,Gevestigd in Waardenburg.,NULL
4213,Uitgeverij Tangent,9495,159,NULL,NULL,0,NULL,NULL
4214,Uitgeverij Compres,9493,159,NULL,NULL,0,Gevestigd in Leiden.,NULL
4215,Edition Kwimbi,9501,54,2013,NULL,0,NULL,NULL
4216,"Quazar/Waynestock/""At Home"" Co-Production",9401,225,1981,1981,0,NULL,NULL
4217,Egmont Publishing Kids AS,2105,160,2014,NULL,0,NULL,NULL
4218,Simon and Schuster,659,225,NULL,NULL,0,NULL,NULL
4219,Hetrick-Martin Institute for the Protection of Lesbian and Gay Youth Inc.,562,225,1987,1990,0,NULL,NULL
4220,Ktav Publishing House Inc.,9506,225,1971,1971,0,NULL,NULL
4222,Lecturis,8979,159,NULL,NULL,0,Adresgegevens:Eindhoven,NULL
4223,Thorner Press,6707,225,1994,1994,0,NULL,NULL
4224,Mattel Home Programs Inc.,3742,225,NULL,NULL,0,NULL,NULL
4225,A. W. Nugent Publishing Co.,2190,225,1947,1947,0,NULL,NULL
4226,Walter Bachner-Bagginer Productions/Vaughn Bodé Prod...,8863,225,1977,1977,0,NULL,NULL
4227,Racine Press Inc.,286,225,1961,1961,0,indicia publisher seen on Golden Picture Story Book (Western 1961 series) #ST-3http://www.comics.org/changeset/2245848/compare/,NULL
4228,Verlagsgruppe Lübbe GmbH & Co. KG,1798,54,NULL,NULL,0,NULL,NULL
4229,Editoriale Aurea,7081,106,NULL,NULL,0,NULL,NULL
4230,Weekly Reader Books,3742,225,1960,1967,0,Dates given are from use on Peanuts reprint books; probably are not actual begin and end dates for use.Not the same as publisher http://www.comics.org/publisher/7717/.,NULL
4231,Hachette et Cie,6917,72,1903,NULL,0,NULL,NULL
4232,Librairie Hachette et Cie,6917,72,1903,NULL,0,NULL,NULL
4233,Librairie Hachette,6917,72,1926,NULL,0,NULL,NULL
4234,Alfred Harvey Publications,76,225,1943,1946,0,NULL,NULL
4235,The Stephen Smith Press,9533,225,1995,1996,0,NULL,NULL
4236,Scratch Books,9324,159,2014,NULL,0,NULL,NULL
4237,Drawn & Quarterly Publications,1146,36,1991,NULL,0,NULL,NULL
4238,Aller GmbH,4989,54,NULL,NULL,0,NULL,NULL
4239,Fictioneer Books Ltd.,4655,225,1989,1989,0,Fictioneer Books Ltd.Suite 301234 Fifth AvenueNew York NY 10001,NULL
4240,Hot Comics International,3188,225,NULL,NULL,0,Address:5145 W. Grand AvenueChicago Illinois 60639,NULL
4241,King Features Syndicate Inc.,307,225,NULL,NULL,0,NULL,http://kingfeatures.com/
4242,Pastime Publications Inc.,5970,225,1959,1959,0,Editorial and executive offices:  4615 260th Street Great Neck NY,NULL
4243,Interman International Management Est.,7203,54,NULL,NULL,0,NULL,NULL
4244,Clandestine Comics Co.,9538,225,1973,1973,0,NULL,NULL
4245,De Bezige Bij Antwerpen,5847,20,NULL,2014,0,Belgische afdeling van De Bezige Bij. Samengevoegd met het Amsterdamse kantoor.,NULL
4246,Fleetway Editions Ltd.,2018,75,1991,2002,0,Fleetway was purchased by Egmont in 1991. Egmont continued to publish under the Fleetway imprint until approximately 2002.http://en.wikipedia.org/wiki/Fleetway_Publications,NULL
4247,Rijperman / Drukwerk,6875,159,1982,1985,0,NULL,NULL
4248,Parents' Institute Inc. [War Services Division],119,225,1942,1945,0,War Services Division is the actual division of the Parents' Institute that produced materials for the war effort though not named directly in their comic publications.See:http://sro.sussex.ac.uk/44211/1/Hristova_Elena.pdf (retrieved 10 November 2014).,NULL
4249,Extreme Studios,709,225,1994,1994,0,NULL,NULL
4250,Leed Publishing Co. Ltd.,594,225,NULL,1995,0,Distributed by Viz Comics both publisher names on cover.,NULL
4251,Blase Publishing,3320,225,1997,1998,0,NULL,NULL
4252,Free Lunch Comics,9549,225,1997,NULL,0,NULL,http://www.freelunchcomics.com/
4253,Hi-De-Ho Publishing Company,3089,225,1978,1978,0,NULL,NULL
4254,Overdue Media LLC,9550,225,2002,NULL,0,NULL,http://www.overduemedia.com/
4255,S. N. P. I.,1979,72,NULL,NULL,0,Address:22 Rue BergèreParisQuite possibly only the packager while L. Miller was the actual publisher. The address was not associated with publishing in the 1950s.,NULL
4256,Studio Noodweer,7009,159,NULL,NULL,0,Adresgegevens:Spadestraat 46532 TW Nijmegen,http://www.noodweer.nl/
4257,Laska Comix Verlag OHG,3457,54,1999,NULL,0,Adresse:Schweigerstrasse 881541 München,NULL
4258,Het Syndikaat,7067,159,2006,NULL,0,Adresgegevens:Groenmarkt 27201 HX Zutphen,http://www.syndikaat.nl/
4259,Stichting Uitgeverij Stripstift,4836,159,NULL,NULL,0,NULL,NULL
4260,Senoeni Comics Productions,9047,159,NULL,NULL,0,NULL,NULL
4261,Catullus,4041,159,NULL,NULL,0,NULL,NULL
4262,Dead Numbat,3135,14,1994,NULL,0,NULL,http://www.platinumgrit.com/
4263,Peterson Publishing Co.,2014,225,1961,1961,0,NULL,NULL
4264,Trend Books Inc.,2013,225,1960,1960,0,NULL,NULL
4265,Joe Books,9570,36,2014,NULL,0,NULL,http://www.joebooks.com/
4266,Monster Comics,445,225,1991,1991,0,NULL,NULL
4267,Image Comics Inc. and Gareb Shamus Enterprises Inc. DBA Wizard Entertainment,819,225,NULL,NULL,0,NULL,NULL
4268,Stripwinkel Alex,5749,20,NULL,NULL,0,NULL,NULL
4269,Stichting Zet.El,7590,159,NULL,NULL,0,NULL,NULL
4270,Ivory Tower Publishing Company Inc.,9572,225,1982,1995,0,NULL,NULL
4271,Diario Clarín,9579,11,2003,2004,0,NULL,NULL
4272,Redbeard Inc.,445,225,1981,1984,0,NULL,NULL
4273,Wolters-Noordhoff nv,9587,159,NULL,NULL,0,Gevestigd in Groningen.,NULL
4274,Publicness,8122,72,1969,1970,0,NULL,NULL
4275,Wiley-VCH Verlag & Co. KGaA,9592,54,NULL,NULL,0,NULL,NULL
4276,Harvey Pictures Magazine Inc.,76,225,1966,1967,0,NULL,NULL
4277,Redan Publishing Inc.,9594,225,NULL,NULL,0,NULL,NULL
4278,Kirby Publishing Co.,2790,225,1958,1958,0,NULL,NULL
4279,Portugal Press,7419,177,NULL,NULL,0,NULL,NULL
4280,Condé Nast,9596,225,1909,NULL,0,Purchased by Advance Publications in 1959.,http://www.advance.net/index.ssf?/advance_publications/about_advance_publications.html
4281,Uitgeverij Blake & Mortimer,5849,20,NULL,NULL,0,NULL,NULL
4282,P.B.S. Limited,9600,75,NULL,NULL,0,NULL,NULL
4283,Stafford Pemberton Publishing Ltd.,9601,75,NULL,NULL,0,NULL,NULL
4284,James Glenn,9599,225,1975,1975,0,NULL,NULL
4285,Prentice-Hall Inc.,9609,225,1977,1977,0,NULL,NULL
4286,Electroliber Lda.,8584,177,NULL,NULL,0,NULL,NULL
4287,Distribuidora Jardim de Publicações Lda.,8584,177,NULL,NULL,1,NULL,NULL
4288,Meadowbrook Inc.,9611,225,1975,NULL,0,NULL,NULL
4289,Uitgeverij Lekturama,4560,159,NULL,NULL,0,NULL,NULL
4290,Commissie voor de Collectieve Propaganda van het Nederlandse Boek,8636,159,NULL,NULL,0,NULL,NULL
4291,Het Kwartet,9612,159,NULL,NULL,0,NULL,NULL
4292,Verlagshaus Jacoby & Stuart,9614,54,NULL,NULL,0,NULL,NULL
4293,SatellitFörlaget AB,592,189,NULL,NULL,0,NULL,NULL
4294,Meulenhoff Nederland bv,9613,159,NULL,NULL,0,NULL,NULL
4295,Uitgeverij RDH,7078,159,NULL,NULL,0,Adresgegevens:Stadhoudersweg 91b3039 EB Rotterdam,NULL
4296,Prószyński i S-ka Spółka Akcyjna,9586,173,NULL,NULL,0,NULL,NULL
4297,Canton Street Press,8954,225,2012,NULL,0,NULL,http://www.cantonstreetpress.com/
4298,Disney Editions,637,225,NULL,NULL,0,NULL,NULL
4299,Press Editorial Ltda.,9620,29,1984,1987,0,NULL,NULL
4300,Editora D-Arte Ltda.,9621,29,1981,1990,0,NULL,NULL
4301,The Round Earth Company,9616,14,NULL,NULL,0,NULL,NULL
4302,Editora Abril Morumbi Lda.,4738,177,1980,NULL,0,"Editora Morumbi was a Portuguese affiliate of the Brazilian publisher ""Editora Abril"" publishing as ""Editora Abril Morumbi"".",NULL
4303,Etcetera Edições e Artes Gráficas Ltda.,9623,29,NULL,NULL,0,NULL,NULL
4304,Abril/Controljornal Lda.,9624,177,NULL,NULL,0,NULL,NULL
4305,VHD Diffusion Editorial Ltda.,6556,29,NULL,NULL,0,NULL,NULL
4306,ANWB Media,9625,159,NULL,NULL,0,NULL,http://www.anwb.nl/
4307,Citadel Press,9626,225,1945,2000,0,NULL,NULL
4308,Cadence Comics Publications,78,36,1973,1975,0,"Cadence Comics Publications existed from October 31 1973 to December 4 1975.  According to theGazette officielle du Québec 15 décembre 1973 Page 41 http://collections.banq.qc.ca:81/jrn03/goq/src/1973/p_1/12/15/116364_1973-p_1-12-15.pdf#page=41and Gazette officielle du Québec 20 décembre 1975 Page 55http://collections.banq.qc.ca:81/jrn03/goq/src/1975/p_1/12/20/116364_1975-p_1-12-20.pdf#page=55and the magazine's indicia it was located at 1010 St. Catherine Ste. West in Montreal Suite 640 of the Dominion Square Building.   The same building as the Montreal Gazette.  The Suite 640 address is derived from the Gazette officielle du Québec but the magazine’s indicia give a suite number of 110 which is not listed in the Gazette officielle du Québec nor is it listed in Lovell’s city directories.  An examination of the Lovell’s city directories of Montreal from 1973- 1975 found no listing for a Cadence Comics Publications.  Although in the 1972- 1973 1973- 1974 1974- 1975 and 1976 directories the firm of Klein Schecter & Roth Advocates are listed as occupying suite 640.  This is interesting as the lawyer representing Cadence Comics Publications at its surrender of its charter is a Milton L. Klein.CADENCE COMICS PUBLICATIONS INC.Notice is hereby given that ""CADENCE COMICS PUBLICATIONS INC. ""A corporation incorporated under the Companies Act and having its registered office in the city of Montreal will speak to the Minister of Consumer Affairs Cooperatives and Financial Institutions in the Province of Quebec for leave to surrender its charter under the provisions of the Companies Act.""Dated at Montreal this December 4 1975.The prosecutor of the company ie 62884 Milton L. Klein QC(above provided by Michael Grabois)Why the Montreal location for what looks like a standard Marvel Magazines of the time period?Mike Nielsen  commented: ""Nothing more than speculation but I wonder if Canadian newsstand/subscriptions were handled by an office in Montreal for tax/mail cost reasons.  Has this been seen anywhere but the b&w magazines?  And  Jim Stangas suggested;""This is way out of left field and probably has nothing to do with Marvel's actions but a ""newsprint strike"" in 1973 resulted in a paper shortage in the U.S.  Maybe a Montreal office was opened to take advantage of available paper from the Canadian mills? A March '74 publication date means the mags were likely printed in late '73.The paper shortage was something that affected a lot of publishers -- I remember my local newspaper having to print the Sunday comics temporarily in black & white in a much reduced size.""",NULL
4309,Stone Island Comics,9452,36,2014,NULL,0,NULL,NULL
4310,Dell Publishing Company Inc.,61,225,NULL,NULL,0,NULL,NULL
4311,Publicações Abril Jovem,9629,177,NULL,NULL,0,NULL,NULL
4312,Señor Hernandez en Studio Noodweer,9556,159,NULL,NULL,0,NULL,NULL
4313,Señor Hernandez,9555,159,NULL,NULL,0,NULL,NULL
4314,G. T. Ltd.,8316,75,NULL,NULL,0,Address:London S.E.1,NULL
4315,Willdoco Inc.,9630,225,2011,NULL,0,NULL,NULL
4316,Adam Magazine Pty Ltd,270,14,1946,1975,0,NULL,NULL
4318,Erich Pabel Verlag GmbH,5020,54,NULL,NULL,0,NULL,NULL
4319,Forlaget Familien A/S,9263,160,NULL,NULL,0,NULL,NULL
4320,Saga Verlag Hans Gamber,8450,54,NULL,NULL,0,NULL,NULL
4321,Tabou Éditions,7462,72,2005,NULL,0,NULL,http://www.tabou-editions.com/
4322,Éditions Dominique Leroy,7243,72,NULL,NULL,0,NULL,http://www.dominiqueleroy.fr/
4323,Hjemmet Mortensen,1559,160,1992,NULL,0,Opprettet i 1992 ved sammenslåing av Ernst G. Mortensens forlag og ukebladdelen av forlaget Hjemmet.,NULL
4324,Hjemmet Mortensen AS,1559,160,1992,NULL,0,Opprettet i 1992 ved sammenslåing av Ernst G. Mortensens forlag og ukebladdelen av forlaget Hjemmet.,NULL
4325,Yes Company,9637,72,1987,1988,0,NULL,NULL
4326,Loempia/Magic Strip,7103,72,1987,NULL,0,En 1987 Loempia rachète Magic Strip et fonde sa diffusion en France.,NULL
4327,A/S Hjemmet - Familieforlaget,1559,160,NULL,NULL,0,NULL,NULL
4328,Carnal Comics; Opus Graphics,2011,225,2001,2006,0,NULL,NULL
4329,Prószyński i S-ka,9586,173,NULL,NULL,0,NULL,NULL
4330,AAA Milwaukee Publishing,2920,225,2004,2004,0,NULL,http://www.arseniclullabies.com/
4331,A/S Hjemmet - Familiebladforlaget,1559,160,NULL,NULL,0,NULL,NULL
4332,The Cassette Book Company,9640,225,1984,1984,0,NULL,NULL
4333,Le Terrain vague,9486,72,1955,NULL,0,NULL,NULL
4334,Suhrkamp Verlag Berlin,8798,54,NULL,NULL,0,NULL,NULL
4335,Editora Abril Ltda.,4738,29,NULL,NULL,0,NULL,NULL
4336,Mythos Editora Ltda.,5824,29,NULL,NULL,0,NULL,NULL
4337,Shapolsky Publishers Inc.,9644,225,1987,NULL,0,NULL,NULL
4338,Hjemmet Mortensen,2105,160,NULL,NULL,0,NULL,NULL
4339,Nederlandse Rotogravure Pers Mij. N.V.,4127,159,NULL,1970,0,Adresgegevens:Beursstraat 23Amsterdam020-22 18 77Postbus 1290,NULL
4340,Click Inc.,9649,225,1938,1944,0,NULL,NULL
4341,Edições Dado Ltda.,9654,29,NULL,NULL,0,NULL,NULL
4342,Editorial Futura de Carlos & Reis Lda.,9655,177,NULL,NULL,0,NULL,NULL
4343,Sojornal S.A.,9656,177,NULL,NULL,0,NULL,NULL
4344,Sojornal S.A.R.L.,9656,177,NULL,NULL,0,NULL,NULL
4345,Torgeir Husevaag og Catrine Thorstensen,9646,160,2011,2011,0,NULL,NULL
4346,Edizione General Press,9657,106,NULL,NULL,0,NULL,NULL
4347,Expocartoon s.r.l.,9658,106,NULL,NULL,0,NULL,NULL
4348,F.U. Press an imprint of Fantagraphics Books,445,225,2014,NULL,0,NULL,NULL
4349,American Security Council Press,9659,225,1966,1967,0,American Security Council Press 123 N. Wacker Dr Chicago IL (Read from poor scan; may be 125 or some similar number.),NULL
4350,U. Gerstmayer,5282,54,NULL,NULL,0,NULL,NULL
4351,Bad News Press,4505,225,1983,1983,0,NULL,NULL
4352,Collectors Press Inc.,9668,225,1992,2007,0,NULL,NULL
4353,Uitgeverij Enigma,4104,20,NULL,NULL,0,Adresgegevens:Greepstraat 151000 Brussel,http://www.stripsels.com/enigma/
4354,W. H. Allen & Co. Plc,7232,75,1985,NULL,0,NULL,NULL
4355,FantaCo Enterprises Inc.,1792,225,1980,1998,0,NULL,NULL
4356,Liber Lda./Sojornal Sarl.,9656,177,NULL,NULL,0,NULL,NULL
4357,Yaffa Publishing Group Pty. Ltd.,1064,14,1982,1982,0,NULL,NULL
4358,Argo Press,3235,225,NULL,NULL,0,NULL,NULL
4359,General Book Distribution,8214,75,1976,1976,0,NULL,NULL
4360,Meribérica - Editorial e Comercialização de Direitos Lda.,8440,177,NULL,NULL,0,NULL,NULL
4361,Flint Comix,5512,225,2015,NULL,0,NULL,NULL
4362,Les Échappés,9671,72,2008,NULL,0,NULL,http://www.charliehebdo.fr/editions-les-echappes.html
4363,Born N.V.,5944,159,1972,1973,0,Gevestigd in Assen.,NULL
4364,Uitgeverij L,4911,159,NULL,NULL,0,een imprint van Uitgeverij Luitingh ~ Sijthoff bv,NULL
4365,Airbrush Action Inc.,9678,225,1985,NULL,0,NULL,NULL
4366,Humor-Vision Inc.,2603,225,1966,1966,0,NULL,NULL
4367,Giramondo Publishing,9618,14,NULL,NULL,0,NULL,NULL
4368,Jabberwocky Graphix,4337,225,NULL,NULL,0,NULL,NULL
4369,José Rosa Rodrigues,9687,177,NULL,NULL,0,NULL,NULL
4370,"Edições ""O Mosquito"" Lda.",8580,177,NULL,NULL,0,NULL,NULL
4371,Arsenal Pulp Press,9688,36,1981,NULL,0,NULL,NULL
4372,Export Newspaper Service,3536,150,1958,1966,0,NULL,NULL
4373,Tilt and Bogue,9523,75,1839,1843,0,NULL,NULL
4374,David Bogue,9523,75,1843,1856,0,NULL,NULL
4375,One Peace Books,7240,225,2006,NULL,0,NULL,NULL
4376,Wilson and Company,9517,225,1841,1865,0,NULL,NULL
4377,Wilson & Company,9517,225,1841,1865,0,NULL,NULL
4378,U.S. Comics,8712,225,1985,1987,0,NULL,NULL
4379,Nederlandse Rotogravure Mij. N.V.,4127,159,1978,1978,0,NULL,NULL
4380,General Electric Company and King Features,9673,225,1979,1979,0,NULL,NULL
4381,O Primeiro de Janeiro,9705,177,NULL,NULL,0,NULL,NULL
4382,Henrique Torres,9706,177,NULL,NULL,0,NULL,NULL
4383,Nutrix Co.,9636,225,1952,1966,0,NULL,NULL
4384,Jonathan Cape Harrison Smith,9718,225,1929,1934,0,NULL,NULL
4385,The Library of America,9717,225,1979,NULL,0,NULL,http://www.loa.org/
4386,Wydawnictwo Manzoku,9716,173,NULL,NULL,0,NULL,NULL
4387,Marvel Deutschland,4720,54,NULL,NULL,0,NULL,NULL
4388,Dearfield Publishing Co.,2405,225,1954,1958,0,NULL,NULL
4389,F & W Publications Inc.,9152,225,1985,NULL,0,NULL,NULL
4390,Dagens Næringsliv AS,9726,160,NULL,NULL,0,NULL,NULL
4391,Hachette Collections,6917,72,NULL,NULL,0,NULL,http://www.hachette-collections.com/
4392,"Uitg. ""De Internationale Pers""",9734,159,1948,1948,0,Adresgegevens:Heerengracht 545-549AmsterdamTelefoon: 30552,NULL
4393,Konkret Buchverlag,9738,54,NULL,NULL,0,NULL,NULL
4394,Verlag der Europäischen Bücherei H.M. Hieronimi,9739,54,1970,1972,0,NULL,NULL
4395,Uitg. Farao-Talent,4002,20,1997,1997,0,Adresgegevens:Stasegemsestraat 1858500 KortrijkGroeninghestraat 58500 Kortrijk,NULL
4396,Mag. de Bijenkorf bv,9740,159,1988,1988,0,NULL,NULL
4397,Uitgeverij Nevada,9735,159,1984,1984,0,NULL,NULL
4398,B & H Publishing Group,4130,225,2006,NULL,0,NULL,http://www.bhpublishinggroup.com/
4399,The Infantry Journal,2303,225,NULL,NULL,0,NULL,NULL
4400,Algemeen Handelsblad N.V.,5748,159,NULL,NULL,0,Adresgegevens:AmsterdamTelefoon: 239811.,NULL
4401,Juniorpress Magazines b.v.,3029,159,1997,1998,0,Adresgegevens:Naarden,NULL
4402,株式会社エニツクス [Enix],5426,109,1982,2003,0,NULL,NULL
4403,株式会社スクウェア・エニックス [Square Enix],5426,109,2002,NULL,0,NULL,NULL
4404,McCall Corporation,9746,225,1913,NULL,0,NULL,http://www.mccall.com/home.html
4405,Par Publishing Co.,9750,225,1942,1947,0,NULL,NULL
4406,Triad Publishing,6646,225,1994,1994,0,NULL,NULL
4407,José Ruy Pinto,9751,177,1960,1960,0,NULL,NULL
4408,Carlos & Reis Lda.,8584,177,NULL,NULL,0,NULL,NULL
4409,N.V. Uitgeverij 'DE VRIJBUITER'; N.V. Uitg. 'DE SCHORPIOEN',6968,159,NULL,NULL,0,Adresgegevens (1975):Spoorbaan 450 TilburgRinglaan 19 Strombeek-Bever,NULL
4410,Van Goor Jeugdboeken,9753,159,NULL,NULL,0,Gevestigd in zowel Amsterdam als Brussel.,NULL
4411,Print Mint; Last Gasp,2895,225,1979,1980,0,NULL,NULL
4412,Media & Graphic Enterprises,5797,75,NULL,NULL,0,Editorial offices: 81 Herries St. London W10 4LE.,NULL
4413,Top Cow Productions Inc.,983,225,1997,NULL,0,NULL,http://www.topcow.com/
4414,Frog Ltd.,7491,225,1993,NULL,0,NULL,http://www.northatlanticbooks.com/store/frog_feat/
4415,Pinoccio Revival Centre,6765,159,1995,1995,0,Address:P.O. Box 11703000 BD RotterdamPhone: 010-4613116,NULL
4416,Striptijdschrift Plots,9558,20,NULL,NULL,0,Adresgegevens:Belfortstraat 439000 Gent,http://www.plotstrips.com/
4418,Editions International Presse Magazine,9090,72,2000,2008,0,NULL,NULL
4419,Abiogenesis Press,1791,75,1995,NULL,0,NULL,NULL
4421,SEDEM,9090,72,1979,NULL,0,NULL,NULL
4422,Côte d'Azur Publications,9090,72,NULL,NULL,0,NULL,NULL
4423,Uitgeverij Parterre bv,9759,159,NULL,NULL,0,Adresgegevens:Postbus 5963500 AN Utrechtlees@parterre.nl,http://www.parterre.nl/
4425,Loempia/Magic Strip,9090,72,1993,1995,0,"Label racheté par Jean Carton pour éditer ses productions en couleurs. Egalement écrit avec un tiret ""Loempia-Magic Strip"" ou avec un espace ""Loempia Magic Strip""",NULL
4426,International - Presse - Magazine,9090,72,2000,2008,0,NULL,NULL
4427,Edipress International B.V.,8839,159,NULL,NULL,0,Adresgegevens:Postbus 1112050 AC OverveenTelefoon: 023 - 25 29 69.,NULL
4428,Gold Star Publications Ltd,4590,75,NULL,NULL,0,NULL,NULL
